Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (dBm)
4965, 2/9/2023, 11:35:54.012,NaN
4966, 2/9/2023, 11:35:54.114,NaN
4967, 2/9/2023, 11:35:54.241,NaN
4968, 2/9/2023, 11:35:54.365,NaN
4969, 2/9/2023, 11:35:54.489,-83.639
4970, 2/9/2023, 11:35:54.614,NaN
4971, 2/9/2023, 11:35:54.739,NaN
4972, 2/9/2023, 11:35:54.864,NaN
4973, 2/9/2023, 11:35:54.989,NaN
4974, 2/9/2023, 11:35:55.022,-79.141
4975, 2/9/2023, 11:35:55.124,NaN
4976, 2/9/2023, 11:35:55.249,NaN
4977, 2/9/2023, 11:35:55.373,NaN
4978, 2/9/2023, 11:35:55.502,NaN
4979, 2/9/2023, 11:35:55.627,NaN
4980, 2/9/2023, 11:35:55.752,NaN
4981, 2/9/2023, 11:35:55.875,NaN
4982, 2/9/2023, 11:35:55.910,NaN
4983, 2/9/2023, 11:35:55.953,NaN
4984, 2/9/2023, 11:35:55.995,NaN
4985, 2/9/2023, 11:35:56.033,NaN
4986, 2/9/2023, 11:35:56.135,NaN
4987, 2/9/2023, 11:35:56.260,NaN
4988, 2/9/2023, 11:35:56.386,NaN
4989, 2/9/2023, 11:35:56.511,NaN
4990, 2/9/2023, 11:35:56.639,NaN
4991, 2/9/2023, 11:35:56.764,NaN
4992, 2/9/2023, 11:35:56.889,NaN
4993, 2/9/2023, 11:35:56.922,NaN
4994, 2/9/2023, 11:35:56.962,NaN
4995, 2/9/2023, 11:35:57.003,NaN
4996, 2/9/2023, 11:35:57.104,NaN
4997, 2/9/2023, 11:35:57.229,NaN
4998, 2/9/2023, 11:35:57.354,NaN
4999, 2/9/2023, 11:35:57.479,NaN
5000, 2/9/2023, 11:35:57.603,-79.141
5001, 2/9/2023, 11:35:57.728,NaN
5002, 2/9/2023, 11:35:57.854,NaN
5003, 2/9/2023, 11:35:57.979,NaN
5004, 2/9/2023, 11:35:58.012,NaN
5005, 2/9/2023, 11:35:58.112,NaN
5006, 2/9/2023, 11:35:58.236,NaN
5007, 2/9/2023, 11:35:58.360,NaN
5008, 2/9/2023, 11:35:58.488,NaN
5009, 2/9/2023, 11:35:58.614,NaN
5010, 2/9/2023, 11:35:58.739,NaN
5011, 2/9/2023, 11:35:58.865,NaN
5012, 2/9/2023, 11:35:58.989,NaN
5013, 2/9/2023, 11:35:59.022,NaN
5014, 2/9/2023, 11:35:59.127,NaN
5015, 2/9/2023, 11:35:59.252,#NAME?
5016, 2/9/2023, 11:35:59.377,NaN
5017, 2/9/2023, 11:35:59.503,NaN
5018, 2/9/2023, 11:35:59.629,NaN
5019, 2/9/2023, 11:35:59.753,NaN
5020, 2/9/2023, 11:35:59.876,NaN
5021, 2/9/2023, 11:35:59.912,NaN
5022, 2/9/2023, 11:35:59.952,NaN
5023, 2/9/2023, 11:35:59.994,NaN
5024, 2/9/2023, 11:36:00.037,NaN
5025, 2/9/2023, 11:36:00.142,NaN
5026, 2/9/2023, 11:36:00.266,NaN
5027, 2/9/2023, 11:36:00.392,#NAME?
5028, 2/9/2023, 11:36:00.516,NaN
5029, 2/9/2023, 11:36:00.641,NaN
5030, 2/9/2023, 11:36:00.766,NaN
5031, 2/9/2023, 11:36:00.889,NaN
5032, 2/9/2023, 11:36:00.925,NaN
5033, 2/9/2023, 11:36:00.964,NaN
5034, 2/9/2023, 11:36:01.006,NaN
5035, 2/9/2023, 11:36:01.136,NaN
5036, 2/9/2023, 11:36:01.259,NaN
5037, 2/9/2023, 11:36:01.386,NaN
5038, 2/9/2023, 11:36:01.510,NaN
5039, 2/9/2023, 11:36:01.634,NaN
5040, 2/9/2023, 11:36:01.758,NaN
5041, 2/9/2023, 11:36:01.883,NaN
5042, 2/9/2023, 11:36:01.917,NaN
5043, 2/9/2023, 11:36:01.955,NaN
5044, 2/9/2023, 11:36:01.999,NaN
5045, 2/9/2023, 11:36:02.040,NaN
5046, 2/9/2023, 11:36:02.146,NaN
5047, 2/9/2023, 11:36:02.269,NaN
5048, 2/9/2023, 11:36:02.395,#NAME?
5049, 2/9/2023, 11:36:02.520,NaN
5050, 2/9/2023, 11:36:02.644,NaN
5051, 2/9/2023, 11:36:02.770,NaN
5052, 2/9/2023, 11:36:02.895,NaN
5053, 2/9/2023, 11:36:02.928,NaN
5054, 2/9/2023, 11:36:02.971,NaN
5055, 2/9/2023, 11:36:03.016,NaN
5056, 2/9/2023, 11:36:03.118,NaN
5057, 2/9/2023, 11:36:03.243,NaN
5058, 2/9/2023, 11:36:03.367,NaN
5059, 2/9/2023, 11:36:03.491,NaN
5060, 2/9/2023, 11:36:03.615,NaN
5061, 2/9/2023, 11:36:03.740,NaN
5062, 2/9/2023, 11:36:03.865,NaN
5063, 2/9/2023, 11:36:03.990,NaN
5064, 2/9/2023, 11:36:04.023,NaN
5065, 2/9/2023, 11:36:04.128,NaN
5066, 2/9/2023, 11:36:04.254,NaN
5067, 2/9/2023, 11:36:04.379,NaN
5068, 2/9/2023, 11:36:04.504,NaN
5069, 2/9/2023, 11:36:04.629,NaN
5070, 2/9/2023, 11:36:04.753,NaN
5071, 2/9/2023, 11:36:04.877,NaN
5072, 2/9/2023, 11:36:04.910,NaN
5073, 2/9/2023, 11:36:04.951,NaN
5074, 2/9/2023, 11:36:04.994,NaN
5075, 2/9/2023, 11:36:05.036,NaN
5076, 2/9/2023, 11:36:05.136,NaN
5077, 2/9/2023, 11:36:05.260,NaN
5078, 2/9/2023, 11:36:05.384,NaN
5079, 2/9/2023, 11:36:05.512,NaN
5080, 2/9/2023, 11:36:05.636,NaN
5081, 2/9/2023, 11:36:05.760,NaN
5082, 2/9/2023, 11:36:05.885,-79.141
5083, 2/9/2023, 11:36:05.918,NaN
5084, 2/9/2023, 11:36:05.961,NaN
5085, 2/9/2023, 11:36:06.000,NaN
5086, 2/9/2023, 11:36:06.103,NaN
5087, 2/9/2023, 11:36:06.228,NaN
5088, 2/9/2023, 11:36:06.354,NaN
5089, 2/9/2023, 11:36:06.480,NaN
5090, 2/9/2023, 11:36:06.604,NaN
5091, 2/9/2023, 11:36:06.729,NaN
5092, 2/9/2023, 11:36:06.858,#NAME?
5093, 2/9/2023, 11:36:06.982,#NAME?
5094, 2/9/2023, 11:36:07.015,NaN
5095, 2/9/2023, 11:36:07.120,NaN
5096, 2/9/2023, 11:36:07.246,NaN
5097, 2/9/2023, 11:36:07.372,NaN
5098, 2/9/2023, 11:36:07.499,NaN
5099, 2/9/2023, 11:36:07.623,NaN
5100, 2/9/2023, 11:36:07.746,#NAME?
5101, 2/9/2023, 11:36:07.871,NaN
5102, 2/9/2023, 11:36:07.903,NaN
5103, 2/9/2023, 11:36:07.943,NaN
5104, 2/9/2023, 11:36:07.987,NaN
5105, 2/9/2023, 11:36:08.027,NaN
5106, 2/9/2023, 11:36:08.131,NaN
5107, 2/9/2023, 11:36:08.255,NaN
5108, 2/9/2023, 11:36:08.379,NaN
5109, 2/9/2023, 11:36:08.504,NaN
5110, 2/9/2023, 11:36:08.629,NaN
5111, 2/9/2023, 11:36:08.757,NaN
5112, 2/9/2023, 11:36:08.882,-83.639
5113, 2/9/2023, 11:36:08.916,NaN
5114, 2/9/2023, 11:36:08.959,NaN
5115, 2/9/2023, 11:36:09.000,NaN
5116, 2/9/2023, 11:36:09.106,NaN
5117, 2/9/2023, 11:36:09.233,NaN
5118, 2/9/2023, 11:36:09.359,NaN
5119, 2/9/2023, 11:36:09.482,NaN
5120, 2/9/2023, 11:36:09.607,#NAME?
5121, 2/9/2023, 11:36:09.730,NaN
5122, 2/9/2023, 11:36:09.854,#NAME?
5123, 2/9/2023, 11:36:09.978,NaN
5124, 2/9/2023, 11:36:10.014,NaN
5125, 2/9/2023, 11:36:10.115,NaN
5126, 2/9/2023, 11:36:10.239,NaN
5127, 2/9/2023, 11:36:10.364,NaN
5128, 2/9/2023, 11:36:10.489,-76.98
5129, 2/9/2023, 11:36:10.613,NaN
5130, 2/9/2023, 11:36:10.737,NaN
5131, 2/9/2023, 11:36:10.864,NaN
5132, 2/9/2023, 11:36:10.990,NaN
5133, 2/9/2023, 11:36:11.024,NaN
5134, 2/9/2023, 11:36:11.127,NaN
5135, 2/9/2023, 11:36:11.250,NaN
5136, 2/9/2023, 11:36:11.375,NaN
5137, 2/9/2023, 11:36:11.499,NaN
5138, 2/9/2023, 11:36:11.628,NaN
5139, 2/9/2023, 11:36:11.754,-73.602
5140, 2/9/2023, 11:36:11.879,NaN
5141, 2/9/2023, 11:36:11.912,NaN
5142, 2/9/2023, 11:36:11.953,NaN
5143, 2/9/2023, 11:36:11.996,NaN
5144, 2/9/2023, 11:36:12.039,NaN
5145, 2/9/2023, 11:36:12.143,NaN
5146, 2/9/2023, 11:36:12.268,NaN
5147, 2/9/2023, 11:36:12.396,NaN
5148, 2/9/2023, 11:36:12.520,NaN
5149, 2/9/2023, 11:36:12.645,NaN
5150, 2/9/2023, 11:36:12.772,NaN
5151, 2/9/2023, 11:36:12.898,NaN
5152, 2/9/2023, 11:36:12.933,NaN
5153, 2/9/2023, 11:36:12.977,NaN
5154, 2/9/2023, 11:36:13.018,NaN
5155, 2/9/2023, 11:36:13.120,NaN
5156, 2/9/2023, 11:36:13.248,NaN
5157, 2/9/2023, 11:36:13.374,NaN
5158, 2/9/2023, 11:36:13.500,#NAME?
5159, 2/9/2023, 11:36:13.626,NaN
5160, 2/9/2023, 11:36:13.751,NaN
5161, 2/9/2023, 11:36:13.876,NaN
5162, 2/9/2023, 11:36:13.911,NaN
5163, 2/9/2023, 11:36:13.951,NaN
5164, 2/9/2023, 11:36:13.994,NaN
5165, 2/9/2023, 11:36:14.037,NaN
5166, 2/9/2023, 11:36:14.143,NaN
5167, 2/9/2023, 11:36:14.268,NaN
5168, 2/9/2023, 11:36:14.392,-79.141
5169, 2/9/2023, 11:36:14.517,#NAME?
5170, 2/9/2023, 11:36:14.644,NaN
5171, 2/9/2023, 11:36:14.770,NaN
5172, 2/9/2023, 11:36:14.895,NaN
5173, 2/9/2023, 11:36:14.931,NaN
5174, 2/9/2023, 11:36:14.971,NaN
5175, 2/9/2023, 11:36:15.013,NaN
5176, 2/9/2023, 11:36:15.120,NaN
5177, 2/9/2023, 11:36:15.244,NaN
5178, 2/9/2023, 11:36:15.368,NaN
5179, 2/9/2023, 11:36:15.495,NaN
5180, 2/9/2023, 11:36:15.620,NaN
5181, 2/9/2023, 11:36:15.744,NaN
5182, 2/9/2023, 11:36:15.868,NaN
5183, 2/9/2023, 11:36:15.993,NaN
5184, 2/9/2023, 11:36:16.028,NaN
5185, 2/9/2023, 11:36:16.130,NaN
5186, 2/9/2023, 11:36:16.258,NaN
5187, 2/9/2023, 11:36:16.382,NaN
5188, 2/9/2023, 11:36:16.509,NaN
5189, 2/9/2023, 11:36:16.636,#NAME?
5190, 2/9/2023, 11:36:16.760,NaN
5191, 2/9/2023, 11:36:16.885,NaN
5192, 2/9/2023, 11:36:16.918,NaN
5193, 2/9/2023, 11:36:16.959,NaN
5194, 2/9/2023, 11:36:16.998,NaN
5195, 2/9/2023, 11:36:17.041,NaN
5196, 2/9/2023, 11:36:17.145,NaN
5197, 2/9/2023, 11:36:17.270,NaN
5198, 2/9/2023, 11:36:17.398,NaN
5199, 2/9/2023, 11:36:17.523,NaN
5200, 2/9/2023, 11:36:17.648,NaN
5201, 2/9/2023, 11:36:17.773,NaN
5202, 2/9/2023, 11:36:17.897,NaN
5203, 2/9/2023, 11:36:17.930,NaN
5204, 2/9/2023, 11:36:17.974,NaN
5205, 2/9/2023, 11:36:18.017,NaN
5206, 2/9/2023, 11:36:18.119,NaN
5207, 2/9/2023, 11:36:18.243,NaN
5208, 2/9/2023, 11:36:18.368,NaN
5209, 2/9/2023, 11:36:18.494,NaN
5210, 2/9/2023, 11:36:18.618,NaN
5211, 2/9/2023, 11:36:18.745,NaN
5212, 2/9/2023, 11:36:18.869,#NAME?
5213, 2/9/2023, 11:36:18.994,NaN
5214, 2/9/2023, 11:36:19.027,NaN
5215, 2/9/2023, 11:36:19.130,NaN
5216, 2/9/2023, 11:36:19.255,NaN
5217, 2/9/2023, 11:36:19.379,NaN
5218, 2/9/2023, 11:36:19.506,NaN
5219, 2/9/2023, 11:36:19.632,NaN
5220, 2/9/2023, 11:36:19.756,NaN
5221, 2/9/2023, 11:36:19.881,NaN
5222, 2/9/2023, 11:36:19.914,NaN
5223, 2/9/2023, 11:36:19.959,NaN
5224, 2/9/2023, 11:36:20.006,NaN
5225, 2/9/2023, 11:36:20.135,NaN
5226, 2/9/2023, 11:36:20.260,NaN
5227, 2/9/2023, 11:36:20.385,NaN
5228, 2/9/2023, 11:36:20.509,NaN
5229, 2/9/2023, 11:36:20.637,NaN
5230, 2/9/2023, 11:36:20.763,NaN
5231, 2/9/2023, 11:36:20.889,NaN
5232, 2/9/2023, 11:36:20.926,NaN
5233, 2/9/2023, 11:36:20.963,NaN
5234, 2/9/2023, 11:36:21.007,NaN
5235, 2/9/2023, 11:36:21.109,#NAME?
5236, 2/9/2023, 11:36:21.233,NaN
5237, 2/9/2023, 11:36:21.362,NaN
5238, 2/9/2023, 11:36:21.487,NaN
5239, 2/9/2023, 11:36:21.612,NaN
5240, 2/9/2023, 11:36:21.737,NaN
5241, 2/9/2023, 11:36:21.862,NaN
5242, 2/9/2023, 11:36:21.986,NaN
5243, 2/9/2023, 11:36:22.019,NaN
5244, 2/9/2023, 11:36:22.126,-76.98
5245, 2/9/2023, 11:36:22.252,NaN
5246, 2/9/2023, 11:36:22.376,NaN
5247, 2/9/2023, 11:36:22.499,#NAME?
5248, 2/9/2023, 11:36:22.623,NaN
5249, 2/9/2023, 11:36:22.750,NaN
5250, 2/9/2023, 11:36:22.875,NaN
5251, 2/9/2023, 11:36:22.909,NaN
5252, 2/9/2023, 11:36:22.953,NaN
5253, 2/9/2023, 11:36:22.992,NaN
5254, 2/9/2023, 11:36:23.040,NaN
5255, 2/9/2023, 11:36:23.144,NaN
5256, 2/9/2023, 11:36:23.268,NaN
5257, 2/9/2023, 11:36:23.393,NaN
5258, 2/9/2023, 11:36:23.521,#NAME?
5259, 2/9/2023, 11:36:23.645,#NAME?
5260, 2/9/2023, 11:36:23.769,NaN
5261, 2/9/2023, 11:36:23.893,NaN
5262, 2/9/2023, 11:36:23.926,NaN
5263, 2/9/2023, 11:36:23.969,NaN
5264, 2/9/2023, 11:36:24.013,-76.98
5265, 2/9/2023, 11:36:24.118,NaN
5266, 2/9/2023, 11:36:24.244,NaN
5267, 2/9/2023, 11:36:24.370,NaN
5268, 2/9/2023, 11:36:24.494,-83.639
5269, 2/9/2023, 11:36:24.619,NaN
5270, 2/9/2023, 11:36:24.746,NaN
5271, 2/9/2023, 11:36:24.871,NaN
5272, 2/9/2023, 11:36:24.905,NaN
5273, 2/9/2023, 11:36:24.946,NaN
5274, 2/9/2023, 11:36:24.990,NaN
5275, 2/9/2023, 11:36:25.031,NaN
5276, 2/9/2023, 11:36:25.136,NaN
5277, 2/9/2023, 11:36:25.262,#NAME?
5278, 2/9/2023, 11:36:25.387,NaN
5279, 2/9/2023, 11:36:25.515,NaN
5280, 2/9/2023, 11:36:25.639,#NAME?
5281, 2/9/2023, 11:36:25.764,#NAME?
5282, 2/9/2023, 11:36:25.888,NaN
5283, 2/9/2023, 11:36:25.922,NaN
5284, 2/9/2023, 11:36:25.965,NaN
5285, 2/9/2023, 11:36:26.008,NaN
5286, 2/9/2023, 11:36:26.114,NaN
5287, 2/9/2023, 11:36:26.242,NaN
5288, 2/9/2023, 11:36:26.367,NaN
5289, 2/9/2023, 11:36:26.492,NaN
5290, 2/9/2023, 11:36:26.617,NaN
5291, 2/9/2023, 11:36:26.743,NaN
5292, 2/9/2023, 11:36:26.869,NaN
5293, 2/9/2023, 11:36:26.997,NaN
5294, 2/9/2023, 11:36:27.030,NaN
5295, 2/9/2023, 11:36:27.137,NaN
5296, 2/9/2023, 11:36:27.264,NaN
5297, 2/9/2023, 11:36:27.388,#NAME?
5298, 2/9/2023, 11:36:27.514,NaN
5299, 2/9/2023, 11:36:27.638,NaN
5300, 2/9/2023, 11:36:27.764,NaN
5301, 2/9/2023, 11:36:27.891,NaN
5302, 2/9/2023, 11:36:27.925,NaN
5303, 2/9/2023, 11:36:27.958,NaN
5304, 2/9/2023, 11:36:27.993,-75.543
5305, 2/9/2023, 11:36:28.026,NaN
5306, 2/9/2023, 11:36:28.152,NaN
5307, 2/9/2023, 11:36:28.276,NaN
5308, 2/9/2023, 11:36:28.400,NaN
5309, 2/9/2023, 11:36:28.524,NaN
5310, 2/9/2023, 11:36:28.650,NaN
5311, 2/9/2023, 11:36:28.774,#NAME?
5312, 2/9/2023, 11:36:28.902,NaN
5313, 2/9/2023, 11:36:28.935,NaN
5314, 2/9/2023, 11:36:28.968,NaN
5315, 2/9/2023, 11:36:29.004,NaN
5316, 2/9/2023, 11:36:29.128,-76.261
5317, 2/9/2023, 11:36:29.253,NaN
5318, 2/9/2023, 11:36:29.377,NaN
5319, 2/9/2023, 11:36:29.501,NaN
5320, 2/9/2023, 11:36:29.626,NaN
5321, 2/9/2023, 11:36:29.753,#NAME?
5322, 2/9/2023, 11:36:29.879,#NAME?
5323, 2/9/2023, 11:36:29.912,NaN
5324, 2/9/2023, 11:36:29.945,-83.639
5325, 2/9/2023, 11:36:29.979,NaN
5326, 2/9/2023, 11:36:30.012,NaN
5327, 2/9/2023, 11:36:30.137,NaN
5328, 2/9/2023, 11:36:30.262,NaN
5329, 2/9/2023, 11:36:30.386,-79.141
5330, 2/9/2023, 11:36:30.511,NaN
5331, 2/9/2023, 11:36:30.634,#NAME?
5332, 2/9/2023, 11:36:30.760,NaN
5333, 2/9/2023, 11:36:30.884,NaN
5334, 2/9/2023, 11:36:30.918,-76.98
5335, 2/9/2023, 11:36:30.952,NaN
5336, 2/9/2023, 11:36:30.985,NaN
5337, 2/9/2023, 11:36:31.018,NaN
5338, 2/9/2023, 11:36:31.143,NaN
5339, 2/9/2023, 11:36:31.268,NaN
5340, 2/9/2023, 11:36:31.393,#NAME?
5341, 2/9/2023, 11:36:31.518,NaN
5342, 2/9/2023, 11:36:31.644,NaN
5343, 2/9/2023, 11:36:31.769,NaN
5344, 2/9/2023, 11:36:31.894,NaN
5345, 2/9/2023, 11:36:31.927,NaN
5346, 2/9/2023, 11:36:31.960,NaN
5347, 2/9/2023, 11:36:31.994,NaN
5348, 2/9/2023, 11:36:32.026,NaN
5349, 2/9/2023, 11:36:32.150,NaN
5350, 2/9/2023, 11:36:32.275,NaN
5351, 2/9/2023, 11:36:32.400,NaN
5352, 2/9/2023, 11:36:32.525,NaN
5353, 2/9/2023, 11:36:32.649,#NAME?
5354, 2/9/2023, 11:36:32.773,NaN
5355, 2/9/2023, 11:36:32.898,-83.639
5356, 2/9/2023, 11:36:32.931,NaN
5357, 2/9/2023, 11:36:32.965,NaN
5358, 2/9/2023, 11:36:32.998,NaN
5359, 2/9/2023, 11:36:33.032,NaN
5360, 2/9/2023, 11:36:33.158,NaN
5361, 2/9/2023, 11:36:33.284,NaN
5362, 2/9/2023, 11:36:33.408,NaN
5363, 2/9/2023, 11:36:33.535,NaN
5364, 2/9/2023, 11:36:33.660,#NAME?
5365, 2/9/2023, 11:36:33.786,NaN
5366, 2/9/2023, 11:36:33.912,NaN
5367, 2/9/2023, 11:36:33.946,NaN
5368, 2/9/2023, 11:36:33.980,NaN
5369, 2/9/2023, 11:36:34.015,NaN
5370, 2/9/2023, 11:36:34.140,#NAME?
5371, 2/9/2023, 11:36:34.265,NaN
5372, 2/9/2023, 11:36:34.390,NaN
5373, 2/9/2023, 11:36:34.514,NaN
5374, 2/9/2023, 11:36:34.639,NaN
5375, 2/9/2023, 11:36:34.762,NaN
5376, 2/9/2023, 11:36:34.886,#NAME?
5377, 2/9/2023, 11:36:34.919,NaN
5378, 2/9/2023, 11:36:34.952,NaN
5379, 2/9/2023, 11:36:34.985,NaN
5380, 2/9/2023, 11:36:35.018,NaN
5381, 2/9/2023, 11:36:35.144,NaN
5382, 2/9/2023, 11:36:35.269,#NAME?
5383, 2/9/2023, 11:36:35.394,NaN
5384, 2/9/2023, 11:36:35.519,#NAME?
5385, 2/9/2023, 11:36:35.645,NaN
5386, 2/9/2023, 11:36:35.771,NaN
5387, 2/9/2023, 11:36:35.898,NaN
5388, 2/9/2023, 11:36:35.932,NaN
5389, 2/9/2023, 11:36:35.965,NaN
5390, 2/9/2023, 11:36:35.998,NaN
5391, 2/9/2023, 11:36:36.031,NaN
5392, 2/9/2023, 11:36:36.155,#NAME?
5393, 2/9/2023, 11:36:36.280,NaN
5394, 2/9/2023, 11:36:36.404,NaN
5395, 2/9/2023, 11:36:36.529,NaN
5396, 2/9/2023, 11:36:36.655,NaN
5397, 2/9/2023, 11:36:36.780,NaN
5398, 2/9/2023, 11:36:36.905,NaN
5399, 2/9/2023, 11:36:36.939,NaN
5400, 2/9/2023, 11:36:36.972,NaN
5401, 2/9/2023, 11:36:37.005,NaN
5402, 2/9/2023, 11:36:37.130,NaN
5403, 2/9/2023, 11:36:37.254,NaN
5404, 2/9/2023, 11:36:37.379,NaN
5405, 2/9/2023, 11:36:37.504,NaN
5406, 2/9/2023, 11:36:37.628,NaN
5407, 2/9/2023, 11:36:37.753,-79.141
5408, 2/9/2023, 11:36:37.881,NaN
5409, 2/9/2023, 11:36:37.914,NaN
5410, 2/9/2023, 11:36:37.948,NaN
5411, 2/9/2023, 11:36:37.984,NaN
5412, 2/9/2023, 11:36:38.017,NaN
5413, 2/9/2023, 11:36:38.142,NaN
5414, 2/9/2023, 11:36:38.270,NaN
5415, 2/9/2023, 11:36:38.394,NaN
5416, 2/9/2023, 11:36:38.521,NaN
5417, 2/9/2023, 11:36:38.650,NaN
5418, 2/9/2023, 11:36:38.774,NaN
5419, 2/9/2023, 11:36:38.899,NaN
5420, 2/9/2023, 11:36:38.934,NaN
5421, 2/9/2023, 11:36:38.967,NaN
5422, 2/9/2023, 11:36:39.000,NaN
5423, 2/9/2023, 11:36:39.125,NaN
5424, 2/9/2023, 11:36:39.249,NaN
5425, 2/9/2023, 11:36:39.373,NaN
5426, 2/9/2023, 11:36:39.497,NaN
5427, 2/9/2023, 11:36:39.622,NaN
5428, 2/9/2023, 11:36:39.748,NaN
5429, 2/9/2023, 11:36:39.874,NaN
5430, 2/9/2023, 11:36:39.908,NaN
5431, 2/9/2023, 11:36:39.941,NaN
5432, 2/9/2023, 11:36:39.974,NaN
5433, 2/9/2023, 11:36:40.007,NaN
5434, 2/9/2023, 11:36:40.134,NaN
5435, 2/9/2023, 11:36:40.260,NaN
5436, 2/9/2023, 11:36:40.385,NaN
5437, 2/9/2023, 11:36:40.509,#NAME?
5438, 2/9/2023, 11:36:40.635,NaN
5439, 2/9/2023, 11:36:40.759,NaN
5440, 2/9/2023, 11:36:40.884,NaN
5441, 2/9/2023, 11:36:40.920,NaN
5442, 2/9/2023, 11:36:40.954,NaN
5443, 2/9/2023, 11:36:40.988,NaN
5444, 2/9/2023, 11:36:41.022,NaN
5445, 2/9/2023, 11:36:41.148,NaN
5446, 2/9/2023, 11:36:41.272,#NAME?
5447, 2/9/2023, 11:36:41.398,NaN
5448, 2/9/2023, 11:36:41.523,NaN
5449, 2/9/2023, 11:36:41.649,NaN
5450, 2/9/2023, 11:36:41.773,NaN
5451, 2/9/2023, 11:36:41.899,NaN
5452, 2/9/2023, 11:36:41.932,NaN
5453, 2/9/2023, 11:36:41.965,NaN
5454, 2/9/2023, 11:36:41.998,NaN
5455, 2/9/2023, 11:36:42.031,NaN
5456, 2/9/2023, 11:36:42.155,#NAME?
5457, 2/9/2023, 11:36:42.281,NaN
5458, 2/9/2023, 11:36:42.407,NaN
5459, 2/9/2023, 11:36:42.531,NaN
5460, 2/9/2023, 11:36:42.656,NaN
5461, 2/9/2023, 11:36:42.780,NaN
5462, 2/9/2023, 11:36:42.908,NaN
5463, 2/9/2023, 11:36:42.941,NaN
5464, 2/9/2023, 11:36:42.975,NaN
5465, 2/9/2023, 11:36:43.010,NaN
5466, 2/9/2023, 11:36:43.134,#NAME?
5467, 2/9/2023, 11:36:43.259,NaN
5468, 2/9/2023, 11:36:43.385,NaN
5469, 2/9/2023, 11:36:43.511,#NAME?
5470, 2/9/2023, 11:36:43.636,NaN
5471, 2/9/2023, 11:36:43.760,NaN
5472, 2/9/2023, 11:36:43.884,NaN
5473, 2/9/2023, 11:36:43.918,NaN
5474, 2/9/2023, 11:36:43.952,NaN
5475, 2/9/2023, 11:36:43.985,NaN
5476, 2/9/2023, 11:36:44.019,NaN
5477, 2/9/2023, 11:36:44.145,#NAME?
5478, 2/9/2023, 11:36:44.271,NaN
5479, 2/9/2023, 11:36:44.396,NaN
5480, 2/9/2023, 11:36:44.520,NaN
5481, 2/9/2023, 11:36:44.645,NaN
5482, 2/9/2023, 11:36:44.770,NaN
5483, 2/9/2023, 11:36:44.896,NaN
5484, 2/9/2023, 11:36:44.929,NaN
5485, 2/9/2023, 11:36:44.962,-74.465
5486, 2/9/2023, 11:36:44.999,NaN
5487, 2/9/2023, 11:36:45.032,NaN
5488, 2/9/2023, 11:36:45.158,NaN
5489, 2/9/2023, 11:36:45.286,NaN
5490, 2/9/2023, 11:36:45.410,NaN
5491, 2/9/2023, 11:36:45.535,#NAME?
5492, 2/9/2023, 11:36:45.658,NaN
5493, 2/9/2023, 11:36:45.783,NaN
5494, 2/9/2023, 11:36:45.908,NaN
5495, 2/9/2023, 11:36:45.945,NaN
5496, 2/9/2023, 11:36:45.978,-79.141
5497, 2/9/2023, 11:36:46.011,NaN
5498, 2/9/2023, 11:36:46.139,NaN
5499, 2/9/2023, 11:36:46.264,NaN
5500, 2/9/2023, 11:36:46.389,NaN
5501, 2/9/2023, 11:36:46.516,NaN
5502, 2/9/2023, 11:36:46.640,NaN
5503, 2/9/2023, 11:36:46.765,NaN
5504, 2/9/2023, 11:36:46.889,#NAME?
5505, 2/9/2023, 11:36:46.923,NaN
5506, 2/9/2023, 11:36:46.958,NaN
5507, 2/9/2023, 11:36:46.992,NaN
5508, 2/9/2023, 11:36:47.025,NaN
5509, 2/9/2023, 11:36:47.150,NaN
5510, 2/9/2023, 11:36:47.274,NaN
5511, 2/9/2023, 11:36:47.398,NaN
5512, 2/9/2023, 11:36:47.522,NaN
5513, 2/9/2023, 11:36:47.649,-83.639
5514, 2/9/2023, 11:36:47.775,NaN
5515, 2/9/2023, 11:36:47.900,#NAME?
5516, 2/9/2023, 11:36:47.932,NaN
5517, 2/9/2023, 11:36:47.966,NaN
5518, 2/9/2023, 11:36:48.002,NaN
5519, 2/9/2023, 11:36:48.126,NaN
5520, 2/9/2023, 11:36:48.253,NaN
5521, 2/9/2023, 11:36:48.377,NaN
5522, 2/9/2023, 11:36:48.502,NaN
5523, 2/9/2023, 11:36:48.626,NaN
5524, 2/9/2023, 11:36:48.753,NaN
5525, 2/9/2023, 11:36:48.878,#NAME?
5526, 2/9/2023, 11:36:48.912,NaN
5527, 2/9/2023, 11:36:48.946,NaN
5528, 2/9/2023, 11:36:48.979,NaN
5529, 2/9/2023, 11:36:49.013,NaN
5530, 2/9/2023, 11:36:49.138,NaN
5531, 2/9/2023, 11:36:49.265,NaN
5532, 2/9/2023, 11:36:49.390,#NAME?
5533, 2/9/2023, 11:36:49.516,NaN
5534, 2/9/2023, 11:36:49.641,NaN
5535, 2/9/2023, 11:36:49.766,NaN
5536, 2/9/2023, 11:36:49.891,NaN
5537, 2/9/2023, 11:36:49.924,NaN
5538, 2/9/2023, 11:36:49.958,NaN
5539, 2/9/2023, 11:36:49.992,NaN
5540, 2/9/2023, 11:36:50.027,NaN
5541, 2/9/2023, 11:36:50.155,NaN
